@timestamp,agent.type,host.ip,host.os.version,input.type,log.file.path,message
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""OPTIONS / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET /robots.txt HTTP/1.1"" 404 1014"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET / HTTP/1.0"" 200 2469"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET /.git/HEAD HTTP/1.1"" 404 1012"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET / HTTP/1.0"" 200 2469"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""PROPFIND / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""OPTIONS / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""PNGD / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET /evox/about HTTP/1.1"" 404 1014"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""HEAD / HTTP/1.0"" 200 -"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET /HNAP1 HTTP/1.1"" 404 1004"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET / HTTP/1.1"" 200 2469"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""PROPFIND / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""OPTIONS / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""GET / HTTP/1.1"" 200 2469"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""CONNECT www.google.com:80 HTTP/1.0"" 400 -"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""OPTIONS / HTTP/1.1"" 405 1086"
"Oct 23, 2022 @ 22:04:36.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/localhost_access_log.2022-10-23.log,"172.16.0.9 - - [23/Oct/2022:14:04:22 +0000] ""HEAD / HTTP/1.1"" 200 -"
"Oct 23, 2022 @ 22:04:26.620",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/catalina.2022-10-23.log,23-Oct-2022 14:04:21.297 SEVERE [ajp-apr-8009-exec-3] org.apache.coyote.ajp.AjpMessage.processHeader Invalid message received with signature 32926
"Oct 23, 2022 @ 22:04:26.620",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/catalina.2022-10-23.log,23-Oct-2022 14:04:21.299 SEVERE [ajp-apr-8009-exec-4] org.apache.coyote.ajp.AjpMessage.processHeader Invalid message received with signature 18245
"Oct 23, 2022 @ 22:04:26.619",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/catalina.2022-10-23.log,23-Oct-2022 14:04:21.287 SEVERE [ajp-apr-8009-exec-2] org.apache.coyote.ajp.AjpMessage.processHeader Invalid message received with signature 5635
"Oct 23, 2022 @ 22:04:26.597",filebeat,172.16.0.2,8 (jessie),log,/usr/local/tomcat/logs/catalina.2022-10-23.log,23-Oct-2022 14:04:21.270 SEVERE [ajp-apr-8009-exec-1] org.apache.coyote.ajp.AjpMessage.processHeader Invalid message received with signature 18245
"Oct 23, 2022 @ 21:27:56.394",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status installed filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.394",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 trigproc systemd:amd64 215-17+deb8u4 <none>
"Oct 23, 2022 @ 21:27:56.394",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status half-configured systemd:amd64 215-17+deb8u4
"Oct 23, 2022 @ 21:27:56.394",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status installed systemd:amd64 215-17+deb8u4
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.393",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status half-configured filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 status unpacked packetbeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 status unpacked packetbeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 status half-configured packetbeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 status installed packetbeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 trigproc systemd:amd64 215-17+deb8u4 <none>
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 status half-configured systemd:amd64 215-17+deb8u4
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:20 status installed systemd:amd64 215-17+deb8u4
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:33 startup archives install
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:33 install filebeat:amd64 <none> 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:33 status half-installed filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:33 status triggers-pending systemd:amd64 215-17+deb8u4
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 configure filebeat:amd64 8.4.3 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.392",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2022-10-22 16:06:35 status unpacked filebeat:amd64 8.4.3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files libxxf86vm1:amd64 1:1.1.3-1+b1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files libxxf86vm1:amd64 1:1.1.3-1+b1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files libxxf86vm1:amd64 1:1.1.3-1+b1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files libxxf86vm1:amd64 1:1.1.3-1+b1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files libxxf86vm1:amd64 1:1.1.3-1+b1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status not-installed libxxf86vm1:amd64 <none>
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status installed linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 remove linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3 <none>
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status half-configured linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status half-installed linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files linux-libc-dev:amd64 3.16.7-ckt25-2+deb8u3
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status not-installed linux-libc-dev:amd64 <none>
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status installed make:amd64 4.0-8.1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 remove make:amd64 4.0-8.1 <none>
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status half-configured make:amd64 4.0-8.1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status half-installed make:amd64 4.0-8.1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files make:amd64 4.0-8.1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files make:amd64 4.0-8.1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files make:amd64 4.0-8.1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status not-installed make:amd64 <none>
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status installed openjdk-8-jdk-headless:amd64 8u102-b14.1-1~bpo8+1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 remove openjdk-8-jdk-headless:amd64 8u102-b14.1-1~bpo8+1 <none>
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status half-configured openjdk-8-jdk-headless:amd64 8u102-b14.1-1~bpo8+1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status half-installed openjdk-8-jdk-headless:amd64 8u102-b14.1-1~bpo8+1
"Oct 23, 2022 @ 21:27:56.391",filebeat,172.16.0.2,8 (jessie),log,/var/log/dpkg.log,2016-08-31 22:05:56 status config-files openjdk-8-jdk-headless:amd64 8u102-b14.1-1~bpo8+1
